date,1#铜,A00铝,1#白银,铝合金ADC12,铸造铝合金锭(ZLD104)
2025-03-11,77830.0,20710.0,7965.0,21200.0,21250.0
2025-03-12,78760.0,20900.0,8075.0,21300.0,21350.0
2025-03-13,79880.0,20910.0,8145.0,21300.0,21350.0
2025-03-14,80190.0,20910.0,8350.0,21300.0,21350.0
2025-03-17,80070.0,20820.0,8335.0,21300.0,21250.0
2025-03-18,80560.0,20790.0,8345.0,21300.0,21250.0
2025-03-19,80640.0,20590.0,8355.0,21100.0,20950.0
2025-03-20,81660.0,20810.0,8345.0,21200.0,21150.0
2025-03-21,81630.0,20790.0,8295.0,21200.0,21150.0
2025-03-24,81280.0,20660.0,8210.0,21200.0,21050.0
2025-03-25,81800.0,20660.0,8215.0,21200.0,21050.0
2025-03-26,82690.0,20670.0,8345.0,21200.0,21050.0
2025-03-27,81570.0,20800.0,8335.0,21200.0,21250.0
2025-03-28,80820.0,20620.0,8500.0,21100.0,21200.0
2025-03-31,80040.0,20560.0,8460.0,21000.0,21100.0
2025-04-01,80070.0,20560.0,8430.0,21000.0,21100.0
2025-04-02,80180.0,20560.0,8395.0,21000.0,21100.0
2025-04-03,79140.0,20560.0,8425.0,21000.0,21100.0
2025-04-07,75240.0,19930.0,7785.0,20500.0,20500.0
2025-04-08,73750.0,19880.0,7675.0,20600.0,20600.0
2025-04-09,72540.0,19530.0,7670.0,20600.0,20400.0
2025-04-10,75440.0,19880.0,7915.0,20700.0,20700.0
2025-04-11,74550.0,19580.0,7940.0,20700.0,20600.0
2025-04-14,76350.0,19770.0,8100.0,20800.0,20800.0
2025-04-15,76220.0,19680.0,8140.0,20800.0,20800.0
2025-04-16,76040.0,19680.0,8205.0,20800.0,20800.0
2025-04-17,76210.0,19800.0,8155.0,20800.0,20800.0
2025-04-18,76380.0,19830.0,8150.0,20800.0,20800.0
2025-04-21,76640.0,19910.0,8210.0,20800.0,20800.0
2025-04-22,77440.0,19880.0,8205.0,20700.0,20700.0
2025-04-23,78300.0,19910.0,8220.0,20700.0,20700.0
2025-04-24,78200.0,19980.0,8310.0,20700.0,20800.0
2025-04-25,78240.0,20070.0,8320.0,20700.0,20900.0
2025-04-28,77560.0,19950.0,8190.0,20600.0,20800.0
2025-04-29,78180.0,20020.0,8240.0,20600.0,20800.0
2025-04-30,78090.0,20060.0,8230.0,20600.0,20800.0
2025-05-06,78350.0,19850.0,8240.0,20500.0,20700.0
2025-05-07,78510.0,19610.0,8195.0,20400.0,20600.0
2025-05-08,78510.0,19620.0,8210.0,20400.0,20600.0
2025-05-09,78400.0,19610.0,8140.0,20400.0,20600.0
2025-05-12,78560.0,19820.0,8135.0,20400.0,20700.0
2025-05-13,78270.0,20020.0,8140.0,20400.0,20800.0
2025-05-14,79060.0,20210.0,8185.0,20500.0,21000.0
2025-05-15,78910.0,20340.0,8050.0,20500.0,21100.0
2025-05-16,78880.0,20270.0,8100.0,20500.0,21100.0
2025-05-19,78190.0,20230.0,8110.0,20500.0,21100.0
2025-05-20,78430.0,20210.0,8095.0,20500.0,21100.0
2025-05-21,78600.0,20310.0,8230.0,20500.0,21100.0
2025-05-22,78220.0,20360.0,8285.0,20500.0,21100.0
2025-05-23,78200.0,20380.0,8230.0,20500.0,21100.0
2025-05-26,78660.0,20350.0,8255.0,20500.0,21100.0
2025-05-27,78640.0,20200.0,8245.0,20500.0,20900.0
2025-05-28,78640.0,20350.0,8225.0,20500.0,21000.0
2025-05-29,78630.0,20380.0,8195.0,20500.0,21000.0
2025-05-30,78350.0,20280.0,8205.0,20400.0,20900.0
2025-06-03,78530.0,20120.0,8440.0,20400.0,20800.0
2025-06-04,78630.0,20280.0,8470.0,20400.0,20900.0
2025-06-05,78460.0,20250.0,8455.0,20400.0,20900.0
2025-06-06,78970.0,20230.0,8750.0,20300.0,20800.0
2025-06-09,78950.0,20210.0,8815.0,20300.0,20800.0
2025-06-10,79370.0,20160.0,8865.0,20200.0,20700.0
2025-06-11,79420.0,20390.0,8890.0,20200.0,20800.0
2025-06-12,79190.0,20650.0,8830.0,20200.0,20900.0
2025-06-13,79110.0,20730.0,8820.0,20200.0,20900.0
2025-06-16,78770.0,20630.0,8795.0,20200.0,20800.0
2025-06-17,78820.0,20620.0,8800.0,20200.0,20800.0
2025-06-18,78900.0,20910.0,8980.0,20200.0,21000.0
2025-06-19,78830.0,20770.0,8870.0,20200.0,20900.0
2025-06-20,78550.0,20720.0,8775.0,20200.0,20900.0
2025-06-23,78480.0,20650.0,8725.0,20200.0,20900.0
2025-06-24,78580.0,20540.0,8720.0,20100.0,20700.0
2025-06-25,78740.0,20540.0,8690.0,20100.0,20700.0
2025-06-26,78950.0,20610.0,8750.0,20100.0,20700.0
2025-06-27,80300.0,20900.0,8805.0,20200.0,20900.0
2025-06-30,80090.0,20780.0,8695.0,20100.0,20800.0
2025-07-01,80360.0,20780.0,8725.0,20100.0,20800.0
2025-07-02,81050.0,20810.0,8750.0,20100.0,20900.0
2025-07-03,81080.0,20860.0,8830.0,20100.0,20900.0
2025-07-04,80580.0,20760.0,8920.0,20100.0,20900.0
2025-07-07,79980.0,20640.0,8925.0,20100.0,20800.0
2025-07-08,79910.0,20600.0,8905.0,20100.0,20800.0
2025-07-09,79360.0,20670.0,8875.0,20100.0,20900.0
2025-07-10,78700.0,20820.0,8860.0,20200.0,21000.0
2025-07-11,78810.0,20790.0,9025.0,20200.0,21000.0
2025-07-14,78600.0,20470.0,9185.0,20100.0,20800.0
2025-07-15,78300.0,20510.0,9160.0,20100.0,20800.0
2025-07-16,78190.0,20520.0,9120.0,20100.0,20800.0
2025-07-17,78120.0,20570.0,9135.0,20100.0,20800.0
2025-07-18,78710.0,20700.0,9190.0,20200.0,20900.0
2025-07-21,79760.0,20900.0,9220.0,20300.0,21100.0
2025-07-22,79830.0,20940.0,9340.0,20300.0,21100.0
2025-07-23,79940.0,20850.0,9420.0,20300.0,21100.0
2025-07-24,79920.0,20720.0,9380.0,20300.0,21000.0
2025-07-25,79640.0,20780.0,9385.0,20300.0,21000.0
2025-07-28,79270.0,20670.0,9175.0,20200.0,20900.0
2025-07-29,79120.0,20620.0,9175.0,20200.0,20900.0
2025-07-30,79410.0,20680.0,9180.0,20200.0,20900.0
2025-07-31,78680.0,20580.0,8950.0,20200.0,20800.0
2025-08-01,78460.0,20520.0,8885.0,20200.0,20800.0
2025-08-04,78510.0,20480.0,8950.0,20200.0,20800.0
2025-08-05,78790.0,20520.0,9065.0,20200.0,20800.0
2025-08-06,78500.0,20630.0,9160.0,20200.0,20900.0
2025-08-07,78600.0,20690.0,9190.0,20200.0,21000.0
2025-08-08,78640.0,20650.0,9240.0,20200.0,21000.0
2025-08-11,79190.0,20630.0,9210.0,20200.0,21000.0
2025-08-12,79190.0,20630.0,9150.0,20200.0,21000.0
2025-08-13,79510.0,20760.0,9205.0,20300.0,21100.0
2025-08-14,79600.0,20710.0,9310.0,20300.0,21100.0
2025-08-15,79300.0,20710.0,9180.0,20300.0,21100.0
2025-08-18,79430.0,20550.0,9220.0,20300.0,21000.0
2025-08-19,79220.0,20590.0,9175.0,20300.0,21000.0
2025-08-20,78850.0,20520.0,9045.0,20300.0,21000.0
2025-08-21,78870.0,20670.0,9165.0,20400.0,21100.0
2025-08-22,78950.0,20710.0,9215.0,20400.0,21100.0
2025-08-25,79490.0,20780.0,9355.0,20400.0,21200.0
2025-08-26,79780.0,20780.0,9335.0,20400.0,21200.0
2025-08-27,79670.0,20840.0,9305.0,20600.0,21300.0
2025-08-28,79260.0,20730.0,9335.0,20600.0,21200.0
2025-08-29,79450.0,20730.0,9365.0,20600.0,21200.0
2025-09-01,80090.0,20620.0,9615.0,20600.0,21100.0
2025-09-02,80230.0,20710.0,9855.0,20700.0,21200.0
2025-09-03,80580.0,20730.0,9835.0,20700.0,21200.0
2025-09-04,80230.0,20610.0,9800.0,20700.0,21100.0
2025-09-05,80090.0,20660.0,9770.0,20700.0,21100.0
2025-09-08,80000.0,20680.0,9755.0,20700.0,21100.0
2025-09-09,79990.0,20770.0,9845.0,20700.0,21100.0
2025-09-10,79880.0,20760.0,9765.0,20700.0,21100.0
2025-09-11,80270.0,20860.0,9815.0,20800.0,21200.0
2025-09-12,81080.0,21040.0,10000.0,20900.0,21300.0
2025-09-15,81070.0,20950.0,10005.0,20900.0,21200.0
2025-09-16,81320.0,20950.0,10120.0,20900.0,21200.0
2025-09-17,80700.0,20890.0,9930.0,20900.0,21200.0
2025-09-18,80150.0,20780.0,9840.0,20800.0,21100.0
2025-09-19,80110.0,20810.0,9880.0,20800.0,21100.0
2025-09-22,80310.0,20750.0,10190.0,20800.0,21100.0
2025-09-23,80110.0,20680.0,10265.0,20800.0,21100.0
2025-09-24,80140.0,20680.0,10285.0,20800.0,21100.0
2025-09-25,82520.0,20770.0,10335.0,20800.0,21200.0
2025-09-26,82660.0,20770.0,10515.0,20800.0,21200.0
2025-09-29,82380.0,20690.0,10765.0,20800.0,21100.0
2025-09-30,83140.0,20720.0,10880.0,20800.0,21100.0
2025-10-09,86000.0,20960.0,11200.0,20900.0,21300.0
2025-10-10,86770.0,20980.0,11015.0,20900.0,21400.0
2025-10-13,85180.0,20800.0,11245.0,20900.0,21200.0
2025-10-14,86070.0,20890.0,11875.0,20900.0,21300.0
2025-10-15,85590.0,20920.0,11820.0,20900.0,21300.0
2025-10-16,85450.0,20950.0,12135.0,20900.0,21300.0
2025-10-17,84940.0,20950.0,12170.0,20900.0,21300.0
2025-10-20,85990.0,20930.0,11800.0,20900.0,21300.0
2025-10-21,85890.0,20970.0,11915.0,20900.0,21300.0
2025-10-22,85120.0,20980.0,11370.0,20900.0,21300.0
2025-10-23,85530.0,21040.0,11410.0,21000.0,21400.0
2025-10-24,86510.0,21120.0,11415.0,21100.0,21500.0
2025-10-27,88340.0,21160.0,11450.0,21100.0,21500.0
2025-10-28,88240.0,21160.0,11190.0,21100.0,21500.0
2025-10-29,87820.0,21170.0,11275.0,21100.0,21500.0
2025-10-30,88060.0,21200.0,11230.0,21100.0,21500.0
2025-10-31,87650.0,21280.0,11500.0,21300.0,21600.0
2025-11-03,87020.0,21440.0,11370.0,21400.0,21700.0
2025-11-04,86720.0,21440.0,11350.0,21400.0,21700.0
2025-11-05,85520.0,21300.0,11190.0,21300.0,21600.0
2025-11-06,85960.0,21360.0,11340.0,21300.0,21700.0
2025-11-07,86120.0,21540.0,11450.0,21400.0,21900.0
2025-11-10,86610.0,21480.0,11660.0,21400.0,21900.0
2025-11-11,86950.0,21620.0,11930.0,21400.0,22000.0
2025-11-12,87010.0,21670.0,11995.0,21400.0,22000.0
2025-11-13,87390.0,21920.0,12470.0,21500.0,22200.0
2025-11-14,87200.0,21910.0,12420.0,21500.0,22200.0
2025-11-17,86620.0,21630.0,12040.0,21400.0,22000.0
2025-11-18,86100.0,21460.0,11815.0,21300.0,21800.0
2025-11-19,86140.0,21550.0,11965.0,21400.0,21900.0
2025-11-20,86530.0,21570.0,12145.0,21400.0,21900.0
2025-11-21,85980.0,21380.0,11925.0,21200.0,21700.0
2025-11-24,86310.0,21360.0,11845.0,21200.0,21700.0
2025-11-25,86650.0,21440.0,12170.0,21200.0,21800.0
2025-11-26,86790.0,21400.0,12230.0,21200.0,21800.0
2025-11-27,87210.0,21470.0,12415.0,21300.0,21900.0
2025-11-28,87440.0,21450.0,12690.0,21300.0,21900.0
2025-12-01,89260.0,21720.0,13500.0,21500.0,22200.0
2025-12-02,88820.0,21710.0,13400.0,21500.0,22200.0
2025-12-03,89150.0,21800.0,13750.0,21500.0,22300.0
2025-12-04,91260.0,22020.0,13760.0,21600.0,22500.0
2025-12-05,91540.0,22090.0,13430.0,21600.0,22600.0
2025-12-08,92270.0,21920.0,13580.0,21500.0,22500.0
2025-12-09,92350.0,21890.0,13665.0,21500.0,22500.0
2025-12-10,91750.0,21770.0,14335.0,21500.0,22400.0
2025-12-11,92910.0,21890.0,14635.0,21600.0,22500.0
2025-12-12,93940.0,22050.0,14815.0,21700.0,22600.0
2025-12-15,92460.0,21710.0,14665.0,21600.0,22400.0
2025-12-16,92000.0,21630.0,14880.0,21500.0,22300.0
2025-12-17,92300.0,21750.0,15255.0,21500.0,22400.0
2025-12-18,92420.0,21730.0,15455.0,21500.0,22400.0
2025-12-19,92640.0,21820.0,15170.0,21600.0,22500.0
2025-12-22,93930.0,21930.0,16035.0,21700.0,22700.0
2025-12-23,93680.0,21870.0,16355.0,21700.0,22600.0
2025-12-24,95040.0,22030.0,17405.0,21800.0,22700.0
2025-12-25,95070.0,21980.0,17170.0,21800.0,22700.0
2025-12-26,98030.0,22020.0,18365.0,21900.0,22900.0
2025-12-29,101290.0,22490.0,19255.0,22100.0,23200.0
2025-12-30,97810.0,22180.0,18110.0,22000.0,23000.0
2025-12-31,99420.0,22460.0,18560.0,22100.0,23300.0
2026-01-05,100720.0,23310.0,18335.0,22800.0,24200.0
2026-01-06,103840.0,23910.0,19185.0,23200.0,24800.0
2026-01-07,103690.0,24140.0,19750.0,23400.0,25000.0
2026-01-08,102620.0,24000.0,19635.0,23400.0,24900.0
2026-01-09,100680.0,24030.0,18790.0,23400.0,24900.0
2026-01-12,103280.0,24340.0,20660.0,23700.0,25500.0
2026-01-13,102380.0,24300.0,21115.0,23700.0,25400.0
2026-01-14,104200.0,24670.0,22930.0,23900.0,25700.0
2026-01-15,102940.0,24190.0,22490.0,23700.0,25400.0
2026-01-16,101880.0,24020.0,23020.0,23700.0,25300.0
2026-01-19,101340.0,23870.0,23135.0,23700.0,25200.0
2026-01-20,100710.0,23690.0,23385.0,23600.0,25100.0
2026-01-21,100390.0,23710.0,23040.0,23600.0,25100.0
2026-01-22,100380.0,23740.0,22940.0,23600.0,25100.0
2026-01-23,101040.0,24110.0,24965.0,23800.0,25400.0
2026-01-26,102500.0,24030.0,27560.0,23800.0,25400.0
2026-01-27,101690.0,23870.0,28520.0,23700.0,25300.0
2026-01-28,101660.0,24260.0,29020.0,23900.0,25600.0
2026-01-29,102780.0,24860.0,30940.0,24200.0,26100.0
2026-01-30,104600.0,24660.0,30425.0,24100.0,25900.0
2026-02-02,101150.0,23700.0,25690.0,23500.0,25100.0
2026-02-03,101380.0,23290.0,23400.0,23400.0,24800.0
2026-02-04,105020.0,23760.0,25100.0,23600.0,25200.0
2026-02-05,101260.0,23340.0,25875.0,23500.0,25000.0
2026-02-06,100130.0,23150.0,21830.0,23300.0,24800.0
2026-02-09,101740.0,23400.0,24460.0,23500.0,25000.0
2026-02-10,101980.0,23290.0,23620.0,23500.0,24900.0
2026-02-11,101430.0,23260.0,22535.0,23500.0,24900.0
2026-02-12,102180.0,23360.0,22660.0,23500.0,25000.0
2026-02-13,100470.0,23160.0,20600.0,23400.0,24800.0
2026-02-24,101970.0,23390.0,23590.0,23500.0,25000.0
2026-02-25,102230.0,23380.0,24300.0,23500.0,25000.0
2026-02-26,102130.0,23520.0,24600.0,23600.0,25100.0
2026-02-27,102270.0,23410.0,23480.0,23600.0,25000.0
2026-03-02,102200.0,23620.0,24580.0,23800.0,25200.0
2026-03-03,101910.0,23950.0,23280.0,23900.0,25400.0
2026-03-04,102080.0,24390.0,22335.0,24200.0,25700.0
2026-03-05,101740.0,25120.0,22660.0,24600.0,26200.0
2026-03-06,101250.0,24450.0,22370.0,24300.0,25800.0
2026-03-09,100450.0,25240.0,21670.0,24700.0,26400.0
2026-03-10,101600.0,24470.0,23550.0,24500.0,25900.0
2026-03-11,101400.0,25030.0,23215.0,24800.0,26300.0
2026-03-12,101020.0,25270.0,22420.0,25000.0,26600.0
2026-03-13,100690.0,25120.0,22240.0,25000.0,26500.0
2026-03-16,99450.0,24790.0,20680.0,24900.0,26200.0
2026-03-17,100470.0,24900.0,21020.0,24900.0,26300.0
2026-03-18,99180.0,24510.0,20270.0,24800.0,26100.0
2026-03-19,95720.0,24490.0,19250.0,24800.0,26100.0
2026-03-20,95890.0,24070.0,18520.0,24600.0,25700.0
2026-03-23,93190.0,23440.0,16730.0,24400.0,25300.0
2026-03-24,94040.0,23470.0,16670.0,24400.0,25300.0
2026-03-25,95900.0,23760.0,18485.0,24600.0,25500.0
2026-03-26,95710.0,23510.0,17945.0,24500.0,25300.0
2026-03-27,95710.0,23810.0,17270.0,24600.0,25600.0
2026-03-30,95380.0,24530.0,17450.0,25000.0,26300.0
2026-03-31,95790.0,24610.0,18470.0,25000.0,26400.0
2026-04-01,97080.0,24600.0,18815.0,25000.0,26400.0
2026-04-02,96350.0,24630.0,18310.0,25000.0,26400.0
2026-04-03,96300.0,24510.0,18060.0,25000.0,26300.0
2026-04-07,96810.0,24480.0,18000.0,24800.0,26100.0
2026-04-08,97900.0,24560.0,18790.0,24700.0,26000.0
2026-04-09,97720.0,24400.0,18190.0,24500.0,25600.0
2026-04-10,98450.0,24540.0,18700.0,24400.0,25200.0
2026-04-13,98970.0,24450.0,18430.0,24300.0,25100.0
2026-04-14,101190.0,24750.0,18820.0,24400.0,25200.0
2026-04-15,103090.0,24750.0,19900.0,24400.0,25200.0
2026-04-16,102490.0,25100.0,19860.0,24600.0,25500.0
2026-04-17,102160.0,25160.0,19470.0,24600.0,25500.0
2026-04-20,102980.0,24910.0,20000.0,24500.0,25300.0
2026-04-21,102290.0,24670.0,19800.0,24300.0,25100.0
2026-04-22,102410.0,24770.0,19360.0,24300.0,25200.0
2026-04-23,103140.0,24780.0,19240.0,24300.0,25200.0
2026-04-24,102810.0,24750.0,18780.0,24200.0,25100.0
2026-04-27,103070.0,24810.0,18720.0,24200.0,25100.0
2026-04-28,102230.0,24470.0,18495.0,23900.0,24800.0
2026-04-29,101830.0,24480.0,18025.0,23900.0,24800.0
2026-04-30,101730.0,24390.0,18045.0,23800.0,24700.0
2026-05-06,102740.0,24530.0,18565.0,23900.0,24800.0
2026-05-07,102960.0,24050.0,19380.0,23600.0,24400.0
2026-05-08,103010.0,24220.0,19770.0,23600.0,24500.0
2026-05-11,104550.0,24390.0,19910.0,23700.0,24700.0
2026-05-12,106790.0,24380.0,21180.0,23700.0,24700.0
2026-05-13,108800.0,24570.0,21340.0,23700.0,24800.0
2026-05-14,107740.0,24610.0,21435.0,23700.0,24900.0
2026-05-15,105790.0,24370.0,19830.0,23600.0,24700.0
2026-05-18,104480.0,24050.0,18345.0,23400.0,24400.0
2026-05-19,104270.0,24200.0,18785.0,23400.0,24550.0
2026-05-20,103520.0,24260.0,18060.0,23400.0,24550.0
2026-05-21,105420.0,24390.0,18685.0,23500.0,24650.0
2026-05-22,104700.0,24350.0,18700.0,23500.0,24650.0
2026-05-25,105750.0,24310.0,19000.0,23500.0,24650.0
2026-05-26,104900.0,24080.0,18580.0,23500.0,24550.0
2026-05-27,105010.0,24390.0,18690.0,23700.0,24750.0
2026-05-28,103640.0,24140.0,17685.0,23600.0,24500.0
2026-05-29,104900.0,24210.0,18425.0,23600.0,24500.0
2026-06-01,105030.0,24190.0,18185.0,23600.0,24500.0
2026-06-02,105940.0,24330.0,18030.0,23700.0,24600.0
2026-06-03,106660.0,24460.0,18025.0,23800.0,24700.0
2026-06-04,105450.0,24210.0,17700.0,23700.0,24500.0
2026-06-05,105530.0,24220.0,17555.0,23700.0,24500.0
2026-06-08,104280.0,24000.0,16360.0,23500.0,24300.0
2026-06-09,104250.0,23900.0,16320.0,23500.0,24300.0
2026-06-10,104170.0,23780.0,15490.0,23500.0,24200.0
2026-06-11,103370.0,23970.0,15390.0,23600.0,24300.0
2026-06-12,104720.0,24140.0,15990.0,23800.0,24500.0
2026-06-15,105950.0,24130.0,16885.0,23800.0,24500.0
2026-06-16,104880.0,23800.0,16600.0,23800.0,24200.0
2026-06-17,105650.0,23870.0,16825.0,23900.0,24300.0
2026-06-18,105270.0,23870.0,16650.0,23900.0,24300.0
2026-06-22,104590.0,23870.0,15810.0,23900.0,24300.0
2026-06-23,104350.0,23800.0,15380.0,23900.0,24200.0
2026-06-24,103410.0,23470.0,14830.0,23700.0,23900.0
2026-06-25,101180.0,22850.0,13820.0,23500.0,23400.0
2026-06-26,101700.0,22880.0,13865.0,23500.0,23400.0
2026-06-29,102500.0,22940.0,14160.0,23600.0,23400.0
2026-06-30,102270.0,22500.0,13925.0,23400.0,23000.0
2026-07-01,102270.0,22260.0,14090.0,23400.0,22800.0
2026-07-02,102500.0,22540.0,14570.0,23500.0,23000.0
2026-07-03,103160.0,22760.0,15160.0,23600.0,23100.0
2026-07-06,103420.0,22840.0,15230.0,23700.0,23200.0
2026-07-07,103360.0,22940.0,14955.0,23800.0,23300.0
2026-07-08,103110.0,23040.0,14630.0,23800.0,23400.0
2026-07-09,102830.0,22960.0,14200.0,23800.0,23300.0
2026-07-10,104290.0,23120.0,14640.0,23900.0,23400.0
2026-07-13,103430.0,23000.0,14280.0,23900.0,23300.0
2026-07-14,104460.0,23270.0,13940.0,24000.0,23500.0
2026-07-15,105230.0,23180.0,14280.0,24000.0,23500.0
2026-07-16,104580.0,23170.0,13880.0,24000.0,23500.0
2026-07-17,104250.0,23220.0,13420.0,24000.0,23500.0
2026-07-20,104740.0,23190.0,13725.0,24000.0,23500.0
2026-07-21,105290.0,23080.0,13840.0,23900.0,23400.0
2026-07-22,106770.0,23170.0,14590.0,23900.0,23500.0
2026-07-23,106630.0,23260.0,14560.0,23900.0,23600.0
2026-07-24,105350.0,23200.0,14075.0,23900.0,23600.0
2026-07-27,105770.0,23200.0,14590.0,23900.0,23600.0
2026-07-28,105430.0,23200.0,13985.0,23900.0,23600.0
2026-07-29,105340.0,23400.0,14050.0,24000.0,23800.0
2026-07-30,105730.0,23630.0,14300.0,24100.0,24000.0
2026-07-31,106150.0,23630.0,14290.0,24100.0,24000.0
2026-08-03,106230.0,23500.0,14170.0,24000.0,23900.0
2026-08-04,106940.0,23720.0,14270.0,24100.0,24100.0
2026-08-05,107280.0,23690.0,14560.0,24100.0,24100.0
2026-08-06,108340.0,23800.0,15175.0,24200.0,24200.0
2026-08-07,108700.0,23970.0,15105.0,24300.0,24400.0
2026-08-10,108090.0,23990.0,15410.0,24300.0,24400.0
